fips,pop,peak,r,R,attack_start,attack,hit_hom,lam,peak_deaths,npts,rise_start,rise_end,season
17031,5150233,2020-12-20,0.03703073579909892,1.2222628489033827,0.10116047176894714,0.14997379730198615,0.2646102849010801,3.5944392379692958,387.6666666666667,7,2020-09-27,2020-11-08,winter 2020-21
17043,922921,2020-05-10,0.0904047409522341,1.6161240353232489,0.0007584614501132816,0.02687120566115626,0.3817049207179054,18.127987748770114,55.666666666666664,3,2020-03-29,2020-04-12,spring 2020
17089,532403,2020-05-31,0.04534909111711334,1.2776115301976074,0.004320035762383007,0.03343332024800762,0.22067080587194154,8.255683520145672,33.333333333333336,4,2020-04-12,2020-05-03,spring 2020
17089,532403,2020-12-13,0.0518528161739558,1.322364261272346,0.06292226001731771,0.10086344366955108,0.29136186796136687,6.76051985642378,33.666666666666664,5,2020-10-11,2020-11-08,winter 2020-21
17091,109862,2020-12-13,0.06544933799101108,1.4202656838944567,0.0782800240301469,0.12106096739545974,0.3510228498639496,7.382158903100307,14.333333333333334,3,2020-11-08,2020-11-22,winter 2020-21
17097,696535,2020-05-31,0.11204399413670336,1.804194765050999,0.0004307034104531718,0.04177823081395766,0.4459748382202561,13.968778066848747,43.0,3,2020-03-29,2020-04-12,spring 2020
17097,696535,2020-12-13,0.045888249153463415,1.2812716644235511,0.07077892711780456,0.10308168290179244,0.2747665474204837,7.005084172414132,41.0,6,2020-10-04,2020-11-08,winter 2020-21
17099,108669,2020-12-13,0.07627433071438264,1.502575726834261,0.05889444091691282,0.1638001638001638,0.37367179418911634,3.445204777532743,22.0,3,2020-10-25,2020-11-08,winter 2020-21
17113,171517,2021-01-10,0.06746154348863244,1.4352674484137156,0.03148375962732557,0.08512275751091729,0.32520155637675974,6.34223690673868,20.0,3,2020-11-29,2020-12-13,winter 2020-21
17119,262966,2020-12-06,0.07588535526119132,1.4995490420188986,0.058562703923701165,0.10837902998866775,0.37218639091069217,7.452447592182176,36.666666666666664,4,2020-10-25,2020-11-15,winter 2020-21
17143,179179,2020-12-06,0.05723694245973895,1.3604195319159509,0.03125366253857874,0.0820408641637692,0.2879061828103243,5.7157578831621665,16.0,4,2020-10-04,2020-10-25,winter 2020-21
17143,179179,2021-05-16,0.07781932779583607,1.514649200456857,0.16129122274373672,0.1903124808152741,0.44626862972410564,11.789923446280888,11.333333333333334,4,2021-03-28,2021-04-18,winter 2020-21
17161,141879,2020-12-13,0.049893344227920654,1.3087421991916495,0.07259707215303181,0.14237484053313035,0.29137844839130056,3.4398245436689328,26.333333333333332,4,2020-11-01,2020-11-22,winter 2020-21
17163,259686,2020-05-17,0.0536396440883757,1.3348915145838196,0.001155241329913819,0.02618547014471323,0.2517408735034945,11.381679936496168,16.333333333333332,4,2020-04-05,2020-04-26,spring 2020
17167,194672,2020-12-13,0.0474202436298582,1.2917207038648495,0.03390318073477439,0.07345689159201117,0.25208536460347186,6.123298546582186,23.0,4,2020-11-01,2020-11-22,winter 2020-21
17179,131803,2021-01-03,0.07005923235798042,1.4548342171197959,0.048557316601291325,0.1540177385947209,0.3460129874575505,3.1910843330477237,23.666666666666668,3,2020-11-08,2020-11-22,winter 2020-21
17179,131803,2021-05-09,0.0616784016219473,1.392512383990902,0.20940342784306884,0.23975175071887592,0.43225167600226055,8.459018239281896,10.0,5,2021-03-21,2021-04-18,winter 2020-21
17183,75758,2020-11-29,0.07030419902958816,1.4566910979788918,0.009239948256289765,0.06731962301011114,0.31985576549595496,6.226927149160988,11.333333333333334,4,2020-10-18,2020-11-08,winter 2020-21
17197,690743,2020-12-13,0.02574979940599315,1.1504828043734292,0.06051454737869222,0.09728654506813678,0.18339896167942626,3.5109357672588875,51.666666666666664,6,2020-10-18,2020-11-22,winter 2020-21
17201,282572,2020-12-13,0.0654053141833337,1.4199389727172738,0.05520716843848647,0.11359936582534716,0.3346243396971451,5.495804479559407,25.666666666666668,4,2020-10-04,2020-10-25,winter 2020-21
18003,379299,2020-06-28,0.024021828904794672,1.1398124981625184,0.01924603017672074,0.030055444385563894,0.13954797705381894,11.80790893801708,16.666666666666668,4,2020-05-24,2020-06-14,spring 2020
18003,379299,2020-12-13,0.02698428126298732,1.158157943182539,0.05826537902815457,0.10809414208843154,0.18686857305142424,2.7009354343499514,43.0,7,2020-10-11,2020-11-22,winter 2020-21
18039,206341,2020-12-06,0.036474376712257055,1.2186352104988536,0.05573298568873855,0.1269742804386913,0.22514382796741805,2.520672632417722,23.666666666666668,6,2020-09-27,2020-11-01,winter 2020-21
18053,65769,2020-12-27,0.07005923235798046,1.4548342171197959,0.07602365856254466,0.14748589761133662,0.36489234954433847,4.657232933794935,13.333333333333334,3,2020-11-22,2020-12-06,winter 2020-21
18067,82544,2020-06-07,0.03357168780326689,1.1998575433347853,0.01211475092072107,0.04724752859081217,0.17666455108192936,5.0316412056852045,10.0,3,2020-05-03,2020-05-17,spring 2020
18067,82544,2020-12-27,0.044217086314730224,1.269955842322418,0.09934095754991276,0.14416553595658071,0.2907949926802047,4.681353793437788,11.666666666666666,3,2020-11-22,2020-12-06,winter 2020-21
18081,158167,2020-04-26,0.12176772087417334,1.8946073436839037,0.0018967294062604714,0.0354056155835288,0.47318726810537315,18.71242027359833,18.666666666666668,3,2020-03-29,2020-04-12,spring 2020
18081,158167,2021-01-03,0.03853561383477577,1.2321213882145783,0.10684908988600655,0.1605897563967199,0.27511126853481094,3.3636936677544087,21.333333333333332,5,2020-11-15,2020-12-13,winter 2020-21
18095,129569,2020-04-19,0.11844486261453806,1.8632854301614286,0.0007717895484259351,0.030871581937037408,0.46372778197218856,20.347218633710852,13.0,3,2020-03-22,2020-04-05,spring 2020
18097,964582,2020-12-27,0.04983964519706709,1.3083705827016308,0.08812107213279949,0.11932629885276731,0.30304231849643226,7.719190224834339,70.66666666666667,6,2020-11-01,2020-12-06,winter 2020-21
18105,148431,2020-12-13,0.061320206799774235,1.389900408480747,0.030990830756378384,0.048507387270853124,0.3028211493924139,18.047876385990357,10.666666666666666,4,2020-11-08,2020-11-29,winter 2020-21
18163,181451,2021-01-31,0.05087109825218854,1.3155243908863068,0.11628483722878354,0.14549382477914147,0.32824114178846053,8.15907924182504,47.666666666666664,3,2021-01-10,2021-01-24,winter 2020-21
18167,107038,2020-12-06,0.03735596655284829,1.224387726156312,0.028961677161381937,0.10837272744259047,0.2069192608725564,2.3727877759738334,17.333333333333332,6,2020-10-11,2020-11-15,winter 2020-21
19013,131228,2020-12-13,0.04019158166800074,1.2430481444700072,0.07848934678574694,0.1402139787240528,0.25866857425127865,3.1380940289059382,24.0,5,2020-11-01,2020-11-29,winter 2020-21
19061,97311,2021-01-31,0.057036264015554776,1.3589845282324302,0.1428409943377419,0.18086341729095373,0.36926507413802123,6.7604179957712,11.666666666666666,3,2021-01-03,2021-01-17,winter 2020-21
19153,490161,2020-05-17,0.0707427645734198,1.4600205417653618,0.001020072996423624,0.01611715334349326,0.31577680010195275,24.85251786325904,22.666666666666668,3,2020-04-12,2020-04-26,spring 2020
19163,172943,2020-12-13,0.037586987999515306,1.225899008185188,0.01908143145429419,0.067074122687822,0.19983737486022557,4.0601964757425515,17.666666666666668,5,2020-10-18,2020-11-15,winter 2020-21
20177,176875,2021-01-10,0.041984761778722776,1.2549735259193562,0.050318021201413425,0.13681978798586572,0.24326532856310423,2.378070438718077,22.666666666666668,3,2020-11-08,2020-11-22,winter 2020-21
21145,65418,2021-03-14,0.04573013723782642,1.280197377115377,0.09630376960469594,0.12381913234889479,0.2940961709892185,7.988628294489799,13.666666666666666,4,2021-02-14,2021-03-07,winter 2020-21
21227,132896,2021-02-07,0.06355624771366464,1.4062744578405575,0.06320732000963158,0.0857813628702143,0.33384790232990114,13.977555523959204,10.666666666666666,4,2021-01-03,2021-01-24,winter 2020-21
22001,62045,2020-08-02,0.032193582262749175,1.1910293859646626,0.05157546941735836,0.11604480618905633,0.2036934254023678,2.4833563292190823,10.666666666666666,4,2020-06-21,2020-07-12,summer 2020
22001,62045,2021-01-03,0.049510512897139106,1.306094838259087,0.19018454347650898,0.24981867999032958,0.37997193404201346,3.4911305162875856,10.666666666666666,3,2020-11-29,2020-12-13,winter 2020-21
22015,127039,2020-08-02,0.05904846951317634,1.3734320173714365,0.022827635607962908,0.05746266894418249,0.28851785015015663,8.792863248149196,12.0,3,2020-06-28,2020-07-12,summer 2020
22019,203436,2020-08-02,0.07088791275740688,1.4611238892352523,0.026543974517784463,0.06242749562515975,0.3337621589421008,10.096391689564934,22.0,4,2020-06-28,2020-07-19,summer 2020
22033,440059,2020-05-03,0.0773817726098088,1.5112215177329489,0.0015906957930641118,0.03476806519125844,0.33933623066412233,12.218361623027485,36.666666666666664,3,2020-03-29,2020-04-12,spring 2020
22033,440059,2020-08-09,0.04951051289713876,1.306094838259085,0.06226437818565238,0.07885306288474954,0.28203098707267626,14.961580401908718,25.666666666666668,3,2020-07-05,2020-07-19,summer 2020
22057,97614,2020-04-26,0.1249428467720901,1.9249558176906194,0.0020488864302251725,0.039953285389390865,0.48157193822400424,16.912792658973345,13.0,3,2020-03-29,2020-04-12,spring 2020
22079,129648,2020-07-19,0.05522784915953443,1.346111204278061,0.010027150438109343,0.0655621374799457,0.2645683013292891,5.148234223905167,10.333333333333334,3,2020-05-10,2020-05-24,summer 2020
22079,129648,2021-01-24,0.04329541454073677,1.2637515997477649,0.16120572627421942,0.18743058126619772,0.3362664989755918,7.369470118444481,14.333333333333334,3,2020-12-27,2021-01-10,winter 2020-21
22097,82124,2020-08-16,0.06654878143581304,1.428445768908493,0.06940723783546832,0.11689640056499927,0.3485277618375263,6.807791956253812,11.0,4,2020-07-05,2020-07-26,summer 2020
22097,82124,2020-12-06,0.05443857514620685,1.3405254432159546,0.16925624665140518,0.20091568847109248,0.38028497888438473,7.5424582166861756,11.333333333333334,3,2020-11-08,2020-11-22,winter 2020-21
23005,295003,2021-01-24,0.05682740910714991,1.357492429903048,0.024067551855404858,0.04745714450361521,0.28107706043392366,12.599380165204893,15.0,4,2020-12-06,2020-12-27,winter 2020-21
23019,152148,2021-01-24,0.07225720797703454,1.4715677226147936,0.010516076451875805,0.03680626758156532,0.3275987857426407,14.346207525310028,12.0,3,2020-12-20,2021-01-03,winter 2020-21
23031,207641,2021-01-10,0.03418212783951718,1.2037858550622322,0.010113609547247413,0.03852803637046634,0.17768896661310385,6.368168591248726,12.333333333333334,8,2020-11-08,2020-12-27,winter 2020-21
24003,579234,2021-01-17,0.051852643098781494,1.3223630527429586,0.05144725620388306,0.07233691392425168,0.2826835702732713,12.547624887121556,25.0,3,2020-11-29,2020-12-13,winter 2020-21
24005,827370,2020-05-10,0.06787087739641702,1.4383356999773318,0.0007251894557453134,0.023085197674559143,0.3052561995367261,16.061889204095856,56.333333333333336,3,2020-04-05,2020-04-19,spring 2020
24005,827370,2021-01-10,0.05425094009630489,1.3392004504937363,0.08267159795496573,0.12062317947230379,0.3150178513553862,6.9126314568740295,51.333333333333336,4,2020-11-08,2020-11-29,winter 2020-21
24021,259547,2021-01-10,0.034768889358767346,1.2075721405266664,0.05432542082936809,0.08052491456268035,0.21687943317557112,6.713224892667169,14.666666666666666,6,2020-11-15,2020-12-20,winter 2020-21
24025,255441,2020-05-17,0.054753313989379604,1.3427504992997412,0.0,0.01331031431915785,0.25526000510034386,21.99454690094885,10.666666666666666,4,2020-04-12,2020-05-03,spring 2020
24025,255441,2020-12-27,0.0634768765738982,1.4056904321767578,0.03366726563081103,0.0587219749374611,0.31255651155511455,12.96280562214688,17.333333333333332,4,2020-11-15,2020-12-06,winter 2020-21
24027,325690,2020-05-17,0.03195797756405115,1.1895256678277886,0.0009211213116767478,0.013202738800700052,0.16010313546847899,14.031278991307406,10.666666666666666,5,2020-04-05,2020-05-03,spring 2020
24031,1050688,2020-05-10,0.10031583897946073,1.7000710325994157,0.0012372845221416823,0.03635712980447097,0.412517067624671,14.824647473821043,98.33333333333333,3,2020-04-05,2020-04-19,spring 2020
24031,1050688,2021-01-17,0.039472472383587524,1.238293041453402,0.08251736005360297,0.11668544801120788,0.25907470264911225,5.631645648746608,45.666666666666664,6,2020-10-25,2020-11-29,winter 2020-21
24033,909327,2020-12-20,0.03386507456333323,1.2017441807049556,0.09490535307980517,0.11393041227193297,0.24684915354509396,8.650617257981922,37.0,5,2020-11-01,2020-11-29,winter 2020-21
24043,151049,2020-12-27,0.052698277915913576,1.328279125206218,0.031777767479427205,0.09202311832584129,0.2710702034331418,4.418931872046168,20.333333333333332,5,2020-11-08,2020-12-06,winter 2020-21
24510,593490,2020-05-10,0.07847230633343658,1.519776797985972,0.0011794638494330148,0.02847562722202564,0.34278471847035896,15.105816331237257,41.333333333333336,3,2020-04-05,2020-04-19,spring 2020
24510,593490,2020-12-13,0.046800983448327636,1.2874882800076173,0.08458440748791049,0.10530927227080489,0.2889911258014143,11.034611489893761,33.0,5,2020-10-25,2020-11-22,winter 2020-21
25001,212990,2021-01-17,0.05413356512800076,1.338372171185031,0.09014507723367293,0.14085168317761396,0.32017794276108047,5.082591929055754,24.333333333333332,5,2020-11-29,2020-12-27,winter 2020-21
25005,565217,2021-01-17,0.020680607460370225,1.1194198804706466,0.1275616267734339,0.21637707287643507,0.22063348306824782,1.0507293751107833,64.66666666666667,8,2020-10-11,2020-11-29,winter 2020-21
25009,789034,2021-01-03,0.027364257970160545,1.1605291559146824,0.1721091866763663,0.2183682832425472,0.28662644182246033,2.5892571821507193,70.33333333333333,6,2020-11-01,2020-12-06,winter 2020-21
25013,466372,2021-01-17,0.035558252390076116,1.2126818285791745,0.17110804250684003,0.2431535340886674,0.31648026880692837,2.120703374273452,37.333333333333336,5,2020-10-18,2020-11-15,winter 2020-21
25015,160830,2020-05-03,0.08948306917824075,1.6085007088787433,0.0018653236336504384,0.02238388360380526,0.37946270657093395,22.882832605100386,16.0,3,2020-04-05,2020-04-19,spring 2020
25015,160830,2020-12-27,0.07407513539865188,1.485531826399928,0.10010570167257353,0.11689361437542747,0.3942275201816099,21.016382566592863,10.666666666666666,4,2020-11-22,2020-12-13,winter 2020-21
25027,830622,2020-05-17,0.09604440462280894,1.6634463786475118,0.002167050716210262,0.0685028809735355,0.40014119956479044,7.397456314304875,122.33333333333333,3,2020-04-05,2020-04-19,spring 2020
25027,830622,2021-01-10,0.028617963055117955,1.1683822354765792,0.14663709846356104,0.19744239858804608,0.2696200989495915,2.535302559481222,82.33333333333333,5,2020-11-15,2020-12-13,winter 2020-21
26017,103126,2020-12-13,0.06364092313499038,1.4068977417651225,0.07757500533328161,0.13672594689990886,0.3443553377877875,5.151157073442591,24.333333333333332,3,2020-11-15,2020-11-29,winter 2020-21
26045,110268,2020-12-13,0.04951051289713893,1.306094838259085,0.011789458410418252,0.0607610548844633,0.24338530967109273,5.254050773080462,14.0,3,2020-11-08,2020-11-22,winter 2020-21
26049,405813,2020-12-13,0.03438143450477705,1.2050708126119658,0.07712912104836464,0.12370229637788833,0.2341770547480675,3.602276692766574,39.0,7,2020-10-11,2020-11-22,winter 2020-21
26049,405813,2021-05-02,0.04045487172807723,1.2447930438780122,0.1865391202351822,0.21463087678314888,0.34650913759079804,6.230629169783198,24.333333333333332,5,2021-03-07,2021-04-04,winter 2020-21
26065,292406,2020-12-13,0.03641424970829882,1.2182437145552107,0.023939317250672013,0.05027256622641122,0.19879686544847508,7.217996633679315,19.666666666666668,4,2020-11-01,2020-11-22,winter 2020-21
26065,292406,2021-01-17,0.03641424970829882,1.2182437145552107,0.023939317250672013,0.08036770791297032,0.19879686544847508,3.3149860560714512,19.666666666666668,4,2020-11-01,2020-11-22,winter 2020-21
26077,265066,2021-05-09,0.06612695303721998,1.4253025335515919,0.12261097236160051,0.1392106116967095,0.3844190920982177,18.55353740752973,11.333333333333334,4,2021-03-21,2021-04-11,winter 2020-21
26087,87607,2020-12-13,0.0605212757419431,1.3840896344656888,0.05364868104146928,0.09245836519912792,0.31626442725014814,7.76231755971711,11.0,3,2020-11-08,2020-11-22,winter 2020-21
26087,87607,2021-05-02,0.0588488314253462,1.37199279280039,0.15067289143561588,0.21231180156836782,0.3809536660678714,4.197711271633386,11.0,4,2021-03-07,2021-03-28,winter 2020-21
26099,873972,2020-12-13,0.028315299566248817,1.1664822383241766,0.11739506528813282,0.1628198615058606,0.24336187409089138,2.9144055010129644,82.66666666666667,9,2020-09-27,2020-11-22,winter 2020-21
26099,873972,2021-05-02,0.03149681841337258,1.1865870692548097,0.22884028321273453,0.25858952003039,0.35010271326185727,4.348664831702772,68.66666666666667,5,2021-03-14,2021-04-11,winter 2020-21
26117,63888,2020-12-13,0.05337245727358719,1.3330118766845047,0.03287002253944403,0.06260956674179814,0.2744775989048034,9.203111122500761,10.666666666666666,3,2020-11-22,2020-12-06,winter 2020-21
26121,173566,2020-11-29,0.07166443634741329,1.4670387582660638,0.04897272507288294,0.10082619867946487,0.35173677616318455,6.83557218266198,29.666666666666668,3,2020-10-25,2020-11-08,winter 2020-21
26125,1257584,2021-01-03,0.056945489344580935,1.358335845056987,0.09876079848344127,0.13199913484904388,0.3365122441580355,8.149990526753962,70.33333333333333,4,2020-11-01,2020-11-22,winter 2020-21
26139,291830,2020-12-06,0.07747172635784245,1.5119256481709733,0.024671898022821503,0.06099441455641983,0.3549100095252268,10.892143677216255,30.0,4,2020-10-25,2020-11-15,winter 2020-21
26145,190539,2020-12-13,0.06653987171463885,1.4283793173610888,0.08554679094568565,0.16532048556988332,0.35979666049508885,3.9060742076054944,40.666666666666664,3,2020-11-08,2020-11-22,winter 2020-21
26147,159128,2021-01-03,0.05443857514620688,1.3405254432159566,0.04273289427379217,0.10746066060027148,0.2859015764522168,4.185885355924121,19.333333333333332,3,2020-11-08,2020-11-22,winter 2020-21
26147,159128,2021-04-18,0.09598105333579221,1.662908298297529,0.16590417776884017,0.21617817103212508,0.4984114138554123,8.18073410417138,27.333333333333332,3,2021-03-21,2021-04-04,winter 2020-21
26157,52245,2021-01-17,0.08163755414186151,1.544843001738886,0.06890611541774332,0.21820269882285384,0.3972889908332361,2.4886175704928473,10.0,4,2020-11-01,2020-11-22,winter 2020-21
26161,367601,2020-04-26,0.08688538030889247,1.5871797888759802,0.001360170402147981,0.014417806262768599,0.37080862760665845,35.09882842125087,19.666666666666668,3,2020-03-29,2020-04-12,spring 2020
26161,367601,2020-12-20,0.05154292162366693,1.320201876254655,0.03509239637541791,0.04896613447732732,0.2691211692851283,19.180477749289857,15.0,5,2020-11-08,2020-12-06,winter 2020-21
27003,356921,2020-12-20,0.06580254004530495,1.4228892056329527,0.04174593257331454,0.08181082088193185,0.3265434415883285,8.25786861440516,24.0,4,2020-10-18,2020-11-08,winter 2020-21
27037,429021,2020-05-31,0.05662729155731663,1.3560640659402188,0.0013985329389470445,0.012819885273681242,0.26360303163945387,26.478277035515205,14.0,5,2020-04-19,2020-05-17,spring 2020
27037,429021,2021-01-17,0.0561831976165101,1.3528988751321942,0.032399346418939864,0.07878402222735018,0.28479454646119495,6.152670997276898,24.333333333333332,4,2020-11-01,2020-11-22,winter 2020-21
27053,1265843,2020-05-03,0.11325909026717038,1.815287331613283,0.000868986122291627,0.02188265053407097,0.4496017261411942,28.050262853029693,104.66666666666667,3,2020-04-05,2020-04-19,spring 2020
27053,1265843,2020-12-13,0.03939261882120841,1.2377659703880592,0.08081570937312131,0.09819543181895385,0.25738442272839357,11.174514238718425,66.0,3,2020-11-08,2020-11-22,winter 2020-21
27123,550321,2020-06-07,0.04822394361093407,1.2972314259774187,0.0016354091521130394,0.02816537984194679,0.2303882168937944,9.662251979696622,31.0,4,2020-04-19,2020-05-10,spring 2020
27123,550321,2020-12-13,0.0417653294029676,1.253508983554739,0.05814788096401918,0.10721015552741037,0.24862754763428363,4.2235369139905234,42.0,7,2020-09-27,2020-11-08,winter 2020-21
27137,199070,2020-12-13,0.044740920683979536,1.2734936205986136,0.037675189631787814,0.07936906615763299,0.2443426533099825,5.458313688511766,22.333333333333332,4,2020-11-01,2020-11-22,winter 2020-21
27145,161075,2020-11-29,0.046622504072079594,1.2862706381180966,0.01614154896787211,0.07201614154896788,0.23510774336606077,4.30574598286629,19.333333333333332,6,2020-10-04,2020-11-08,winter 2020-21
27163,262440,2020-12-13,0.06302779858560516,1.4023899446620471,0.02895900015241579,0.0575369608291419,0.3075813160642784,11.320902844783296,18.333333333333332,3,2020-11-01,2020-11-15,winter 2020-21
27171,138377,2020-12-20,0.058243967688876574,1.367640090334726,0.010839951726081647,0.054922422078813676,0.276739505324223,6.867573353954312,11.0,4,2020-10-25,2020-11-15,winter 2020-21
28047,208080,2021-02-07,0.027683158331565715,1.1625224263902196,0.053344867358708185,0.11726259131103421,0.18568871348075688,2.154175706061854,18.0,4,2020-11-29,2020-12-20,winter 2020-21
28049,231840,2020-07-26,0.06544933799101123,1.4202656838944567,0.012508626639061422,0.03536922015182885,0.30471362889429543,14.979028165357656,17.333333333333332,3,2020-06-21,2020-07-05,summer 2020
28049,231840,2021-01-10,0.036976299587433994,1.2219075008363167,0.0785024154589372,0.1281055900621118,0.2458532385549993,3.6220231147868103,24.0,7,2020-11-08,2020-12-20,winter 2020-21
28087,58595,2021-01-10,0.04838179841359973,1.298316143701282,0.10922433654748698,0.16895639559689393,0.3138992626918582,3.7612280139574903,10.333333333333334,4,2020-11-29,2020-12-20,winter 2020-21
28121,155271,2021-01-10,0.0682508175019597,1.4411886360210304,0.05796317406341171,0.12043459499842211,0.34634731194005774,5.326248589132439,18.0,3,2020-11-15,2020-11-29,winter 2020-21
29095,703011,2021-05-23,0.043295414540736835,1.2637515997477669,0.05974301966825554,0.06514834049538343,0.25597959241403845,40.60195027685859,13.333333333333334,3,2021-04-18,2021-05-02,winter 2020-21
29189,994205,2020-05-10,0.07304474154929927,1.477603200521539,0.0013075774110973088,0.02635271397749961,0.3241132516250632,15.372287397857002,69.33333333333333,3,2020-04-05,2020-04-19,spring 2020
29189,994205,2020-12-13,0.031825821067044506,1.188682905353781,0.089619344099054,0.11597205807655361,0.23412656832143608,5.884286823682835,101.66666666666667,4,2020-11-01,2020-11-22,winter 2020-21
29510,300576,2020-05-03,0.09198959202190281,1.6293048174915525,0.0003326945597785585,0.023288619184499093,0.386445498283562,21.01271600636607,19.333333333333332,3,2020-03-29,2020-04-12,spring 2020
31055,571327,2020-12-13,0.04212431267234721,1.2559056809733513,0.04113231126832794,0.07298797361230958,0.23651297763974521,6.74401243320738,47.666666666666664,4,2020-11-01,2020-11-22,winter 2020-21
31109,319090,2020-12-13,0.024032803815736633,1.1398800010930736,0.01347582186843837,0.036980162336644834,0.1345368133614533,5.429375349551322,20.333333333333332,6,2020-10-25,2020-11-29,winter 2020-21
32003,2266715,2020-08-16,0.04232630679486516,1.2572559842790154,0.0175584491213055,0.040146202764793984,0.2185827204934051,9.84233883732626,113.0,5,2020-06-21,2020-07-19,summer 2020
32003,2266715,2021-01-24,0.03219206097315982,1.1910196713142045,0.06582212585172816,0.13526182162292127,0.2156486608508542,2.263200562373591,222.0,8,2020-10-25,2020-12-13,winter 2020-21
32031,471519,2020-12-20,0.054234657525439614,1.3390855232120464,0.04241610624386292,0.0871650983311383,0.28489713527841487,6.101071896051007,47.666666666666664,4,2020-11-01,2020-11-22,winter 2020-21
33011,417025,2020-06-07,0.030286063360422798,1.1789013908593828,0.001678556441460344,0.0419639110365086,0.15317646471619306,3.9957155725454334,31.0,6,2020-04-05,2020-05-10,spring 2020
33011,417025,2021-01-03,0.07713715397542585,1.5093081343007804,0.07985132785804208,0.10670823092140759,0.3903506837136098,13.896811462613709,31.0,3,2020-11-29,2020-12-13,winter 2020-21
33015,309769,2020-05-10,0.07297508910942725,1.4770685491179572,0.0009684635970674923,0.01710952354819236,0.3236390166187535,23.946700162358628,15.0,3,2020-04-12,2020-04-26,spring 2020
33015,309769,2021-01-03,0.05189013003750768,1.3226248342491291,0.03421904709638472,0.04584061026119463,0.2697997739836018,23.096886294107208,11.0,4,2020-11-22,2020-12-13,winter 2020-21
34001,263670,2020-05-17,0.04941323370980223,1.3054228611251688,0.0030340956498653617,0.04247733909811506,0.23628891906272365,6.602566637144821,31.666666666666668,4,2020-04-12,2020-05-03,spring 2020
34001,263670,2021-01-31,0.04914173730809512,1.3035490027634513,0.1031592520954223,0.18052869116698902,0.31200074105129516,2.9383032378245773,29.666666666666668,6,2020-11-08,2020-12-13,winter 2020-21
34005,445349,2020-05-10,0.09166759941910366,1.6266194840599624,0.002469972987477237,0.044459513774590266,0.38674653980982887,11.312698813930004,48.333333333333336,3,2020-04-05,2020-04-19,spring 2020
34005,445349,2020-12-27,0.025051971844477144,1.1461634577090771,0.11384330042281447,0.13629760030897117,0.22684963159756166,5.315309291530388,21.0,8,2020-10-18,2020-12-06,winter 2020-21
34007,506471,2021-01-10,0.03493423955990264,1.2086409564384242,0.12636458948291215,0.17612064659180882,0.27717540443815303,3.2315769289456227,48.333333333333336,7,2020-11-08,2020-12-20,winter 2020-21
34011,149527,2021-01-10,0.04141306483520275,1.2511609415582619,0.11636694376266493,0.17053776241080207,0.2937494874665669,3.5418376980408337,19.333333333333332,6,2020-11-15,2020-12-20,winter 2020-21
34015,291636,2020-05-10,0.06882922024410701,1.4455410904452397,0.0010286795868822778,0.027774348845821504,0.30892914285444106,13.578074788268458,28.333333333333332,4,2020-04-05,2020-04-26,spring 2020
34023,825062,2021-01-10,0.042750197353796815,1.2600936675845273,0.17598677432726267,0.21380211426535217,0.3460698622093009,4.921149879953894,60.0,7,2020-11-01,2020-12-13,winter 2020-21
34025,618795,2021-01-24,0.04219185562661843,1.2563570585296293,0.14431273685146132,0.19667256522757942,0.31891395257492505,3.61430203520089,53.0,5,2020-11-22,2020-12-20,winter 2020-21
34029,607186,2021-01-10,0.04671299306945879,1.2868878592428161,0.17704624283168585,0.24210044368611927,0.36050857014648763,3.0628950626250484,76.0,7,2020-11-01,2020-12-13,winter 2020-21
35001,679121,2021-01-03,0.03762359872926214,1.2261386522336915,0.028419088792718823,0.08599351220180204,0.20760926226628218,3.33737657961693,56.666666666666664,5,2020-10-25,2020-11-22,winter 2020-21
35025,71070,2020-12-13,0.043312447430998005,1.263866021549997,0.04221190375685943,0.09568031518221472,0.2421759269479249,4.076610449900901,10.0,4,2020-11-01,2020-11-22,winter 2020-21
35031,71367,2020-05-17,0.10078478383644733,1.7041335542425842,0.007006039205795396,0.10649179592809002,0.41730273526856954,5.049365536147137,24.0,3,2020-04-19,2020-05-03,spring 2020
35031,71367,2021-01-17,0.06302779858560524,1.4023899446620471,0.371320077907156,0.531057771799291,0.5517081932269947,1.1536289611179187,18.0,3,2020-11-15,2020-11-29,winter 2020-21
35043,146748,2020-12-20,0.060756422748553404,1.3857977432162205,0.02998337285687028,0.07904707389538529,0.30003015815867007,6.2861078496516285,12.333333333333334,4,2020-10-18,2020-11-08,winter 2020-21
35049,150358,2021-01-17,0.03498975100384157,1.2089999609342303,0.012636507535348968,0.06318253767674484,0.18332214692406956,3.611689142171428,10.666666666666666,4,2020-11-08,2020-11-29,winter 2020-21
36001,305506,2020-05-10,0.046391475891944416,1.2846959528048798,0.002618606508546477,0.03567851367894575,0.22364401373424714,7.432013487148518,27.666666666666668,4,2020-04-05,2020-04-26,spring 2020
36001,305506,2021-01-17,0.06280307187923313,1.4007408079872112,0.06186457876441052,0.10016169895190274,0.3302576637403466,8.085592068375401,20.0,5,2020-11-15,2020-12-13,winter 2020-21
36013,126903,2021-01-24,0.07543233387495121,1.4960305709877386,0.011032048099729715,0.058312254241428496,0.3389386747308817,8.222703045051068,20.333333333333332,3,2020-12-20,2021-01-03,winter 2020-21
36027,294218,2021-01-17,0.01766373161168392,1.1012754137702936,0.06763692228211735,0.10638370188091824,0.15337883143520636,2.272755555169371,31.333333333333332,5,2020-11-29,2020-12-27,winter 2020-21
